I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2022/02/27 05:00:00",TASS,0,1,MEASUREMENT,"2022/02/27 05:19:42"
D,ROOFTOP,ACTUAL,2,"2022/02/27 05:00:00",VIC1,0,1,MEASUREMENT,"2022/02/27 05:19:42"
D,ROOFTOP,ACTUAL,2,"2022/02/27 05:30:00",NSW1,0,1,MEASUREMENT,"2022/02/27 05:49:37"
D,ROOFTOP,ACTUAL,2,"2022/02/27 05:30:00",QLD1,0,1,MEASUREMENT,"2022/02/27 05:49:37"
D,ROOFTOP,ACTUAL,2,"2022/02/27 05:30:00",QLDC,0,1,MEASUREMENT,"2022/02/27 05:49:37"
D,ROOFTOP,ACTUAL,2,"2022/02/27 05:30:00",QLDN,0,1,MEASUREMENT,"2022/02/27 05:49:37"
D,ROOFTOP,ACTUAL,2,"2022/02/27 05:30:00",QLDS,0,1,MEASUREMENT,"2022/02/27 05:49:37"
D,ROOFTOP,ACTUAL,2,"2022/02/27 05:30:00",SA1,0,1,MEASUREMENT,"2022/02/27 05:49:37"
D,ROOFTOP,ACTUAL,2,"2022/02/27 05:30:00",TAS1,0,1,MEASUREMENT,"2022/02/27 05:49:37"
D,ROOFTOP,ACTUAL,2,"2022/02/27 05:30:00",TASN,0,1,MEASUREMENT,"2022/02/27 05:49:37"
D,ROOFTOP,ACTUAL,2,"2022/02/27 05:30:00",TASS,0,1,MEASUREMENT,"2022/02/27 05:49:37"
D,ROOFTOP,ACTUAL,2,"2022/02/27 05:30:00",VIC1,0,1,MEASUREMENT,"2022/02/27 05:49:37"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:00:00",NSW1,3.473,1,MEASUREMENT,"2022/02/27 06:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:00:00",QLD1,0.368,1,MEASUREMENT,"2022/02/27 06:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:00:00",QLDC,0.214,1,MEASUREMENT,"2022/02/27 06:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:00:00",QLDN,0,1,MEASUREMENT,"2022/02/27 06:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:00:00",QLDS,0.154,1,MEASUREMENT,"2022/02/27 06:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:00:00",SA1,0,1,MEASUREMENT,"2022/02/27 06:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:00:00",TAS1,0.034,1,MEASUREMENT,"2022/02/27 06:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:00:00",TASN,0.002,1,MEASUREMENT,"2022/02/27 06:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:00:00",TASS,0.032,1,MEASUREMENT,"2022/02/27 06:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:00:00",VIC1,0,1,MEASUREMENT,"2022/02/27 06:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:30:00",NSW1,69.444,1,MEASUREMENT,"2022/02/27 06:49:38"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:30:00",QLD1,21.445,1,MEASUREMENT,"2022/02/27 06:49:38"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:30:00",QLDC,9.072,1,MEASUREMENT,"2022/02/27 06:49:38"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:30:00",QLDN,3.163,1,MEASUREMENT,"2022/02/27 06:49:38"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:30:00",QLDS,9.21,1,MEASUREMENT,"2022/02/27 06:49:38"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:30:00",SA1,0,1,MEASUREMENT,"2022/02/27 06:49:38"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:30:00",TAS1,1.945,1,MEASUREMENT,"2022/02/27 06:49:38"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:30:00",TASN,0.792,1,MEASUREMENT,"2022/02/27 06:49:38"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:30:00",TASS,1.151,1,MEASUREMENT,"2022/02/27 06:49:38"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:30:00",VIC1,15.028,1,MEASUREMENT,"2022/02/27 06:49:38"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:00:00",NSW1,247.751,1,MEASUREMENT,"2022/02/27 07:19:37"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:00:00",QLD1,95.615,1,MEASUREMENT,"2022/02/27 07:19:37"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:00:00",QLDC,27.851,1,MEASUREMENT,"2022/02/27 07:19:37"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:00:00",QLDN,29.219,1,MEASUREMENT,"2022/02/27 07:19:37"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:00:00",QLDS,38.546,1,MEASUREMENT,"2022/02/27 07:19:37"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:00:00",SA1,21.867,1,MEASUREMENT,"2022/02/27 07:19:37"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:00:00",TAS1,8.822,1,MEASUREMENT,"2022/02/27 07:19:37"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:00:00",TASN,4.093,1,MEASUREMENT,"2022/02/27 07:19:37"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:00:00",TASS,4.724,1,MEASUREMENT,"2022/02/27 07:19:37"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:00:00",VIC1,93.016,1,MEASUREMENT,"2022/02/27 07:19:37"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:30:00",NSW1,492.643,1,MEASUREMENT,"2022/02/27 07:49:44"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:30:00",QLD1,246.245,1,MEASUREMENT,"2022/02/27 07:49:44"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:30:00",QLDC,58.299,1,MEASUREMENT,"2022/02/27 07:49:44"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:30:00",QLDN,85.36,1,MEASUREMENT,"2022/02/27 07:49:44"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:30:00",QLDS,102.586,1,MEASUREMENT,"2022/02/27 07:49:44"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:30:00",SA1,61.339,1,MEASUREMENT,"2022/02/27 07:49:44"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:30:00",TAS1,14.048,1,MEASUREMENT,"2022/02/27 07:49:44"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:30:00",TASN,5.987,1,MEASUREMENT,"2022/02/27 07:49:44"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:30:00",TASS,8.048,1,MEASUREMENT,"2022/02/27 07:49:44"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:30:00",VIC1,215.16,1,MEASUREMENT,"2022/02/27 07:49:44"
D,ROOFTOP,ACTUAL,2,"2022/02/27 12:00:00",NSW1,1767.675,1,MEASUREMENT,"2022/02/27 12:19:33"
D,ROOFTOP,ACTUAL,2,"2022/02/27 12:00:00",QLD1,1188.811,1,MEASUREMENT,"2022/02/27 12:19:33"
D,ROOFTOP,ACTUAL,2,"2022/02/27 12:00:00",QLDC,210.247,1,MEASUREMENT,"2022/02/27 12:19:33"
D,ROOFTOP,ACTUAL,2,"2022/02/27 12:00:00",QLDN,457.105,1,MEASUREMENT,"2022/02/27 12:19:33"
D,ROOFTOP,ACTUAL,2,"2022/02/27 12:00:00",QLDS,521.459,1,MEASUREMENT,"2022/02/27 12:19:33"
D,ROOFTOP,ACTUAL,2,"2022/02/27 12:00:00",SA1,748.053,1,MEASUREMENT,"2022/02/27 12:19:33"
D,ROOFTOP,ACTUAL,2,"2022/02/27 12:00:00",TAS1,87.462,1,MEASUREMENT,"2022/02/27 12:19:33"
D,ROOFTOP,ACTUAL,2,"2022/02/27 12:00:00",TASN,58.91,1,MEASUREMENT,"2022/02/27 12:19:33"
D,ROOFTOP,ACTUAL,2,"2022/02/27 12:00:00",TASS,28.663,1,MEASUREMENT,"2022/02/27 12:19:33"
D,ROOFTOP,ACTUAL,2,"2022/02/27 12:00:00",VIC1,1476.334,1,MEASUREMENT,"2022/02/27 12:19:33"
D,ROOFTOP,ACTUAL,2,"2022/02/27 12:30:00",NSW1,1812.402,1,MEASUREMENT,"2022/02/27 12:49:31"
D,ROOFTOP,ACTUAL,2,"2022/02/27 12:30:00",QLD1,1117.718,1,MEASUREMENT,"2022/02/27 12:49:31"
D,ROOFTOP,ACTUAL,2,"2022/02/27 12:30:00",QLDC,191.204,1,MEASUREMENT,"2022/02/27 12:49:31"
D,ROOFTOP,ACTUAL,2,"2022/02/27 12:30:00",QLDN,461.913,1,MEASUREMENT,"2022/02/27 12:49:31"
D,ROOFTOP,ACTUAL,2,"2022/02/27 12:30:00",QLDS,464.601,1,MEASUREMENT,"2022/02/27 12:49:31"
D,ROOFTOP,ACTUAL,2,"2022/02/27 12:30:00",SA1,853.432,1,MEASUREMENT,"2022/02/27 12:49:31"
D,ROOFTOP,ACTUAL,2,"2022/02/27 12:30:00",TAS1,83.848,1,MEASUREMENT,"2022/02/27 12:49:31"
D,ROOFTOP,ACTUAL,2,"2022/02/27 12:30:00",TASN,58.981,1,MEASUREMENT,"2022/02/27 12:49:31"
D,ROOFTOP,ACTUAL,2,"2022/02/27 12:30:00",TASS,24.997,1,MEASUREMENT,"2022/02/27 12:49:32"
D,ROOFTOP,ACTUAL,2,"2022/02/27 12:30:00",VIC1,1614.221,1,MEASUREMENT,"2022/02/27 12:49:32"
D,ROOFTOP,ACTUAL,2,"2022/02/27 13:00:00",NSW1,1730.41,1,MEASUREMENT,"2022/02/27 13:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/27 13:00:00",QLD1,1110.961,1,MEASUREMENT,"2022/02/27 13:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/27 13:00:00",QLDC,181.452,1,MEASUREMENT,"2022/02/27 13:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/27 13:00:00",QLDN,464.298,1,MEASUREMENT,"2022/02/27 13:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/27 13:00:00",QLDS,465.211,1,MEASUREMENT,"2022/02/27 13:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/27 13:00:00",SA1,869.843,1,MEASUREMENT,"2022/02/27 13:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/27 13:00:00",TAS1,71.031,1,MEASUREMENT,"2022/02/27 13:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/27 13:00:00",TASN,45.054,1,MEASUREMENT,"2022/02/27 13:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/27 13:00:00",TASS,26.042,1,MEASUREMENT,"2022/02/27 13:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/27 13:00:00",VIC1,1767.581,1,MEASUREMENT,"2022/02/27 13:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/27 13:30:00",NSW1,1682.945,1,MEASUREMENT,"2022/02/27 13:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 13:30:00",QLD1,977.052,1,MEASUREMENT,"2022/02/27 13:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 13:30:00",QLDC,193.857,1,MEASUREMENT,"2022/02/27 13:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 13:30:00",QLDN,465.559,1,MEASUREMENT,"2022/02/27 13:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 13:30:00",QLDS,317.636,1,MEASUREMENT,"2022/02/27 13:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 13:30:00",SA1,802.071,1,MEASUREMENT,"2022/02/27 13:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 13:30:00",TAS1,63.589,1,MEASUREMENT,"2022/02/27 13:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 13:30:00",TASN,38.619,1,MEASUREMENT,"2022/02/27 13:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 13:30:00",TASS,25.013,1,MEASUREMENT,"2022/02/27 13:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 13:30:00",VIC1,1724.136,1,MEASUREMENT,"2022/02/27 13:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:00:00",NSW1,1607.487,1,MEASUREMENT,"2022/02/27 14:19:34"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:00:00",QLD1,904.491,1,MEASUREMENT,"2022/02/27 14:19:34"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:00:00",QLDC,181.059,1,MEASUREMENT,"2022/02/27 14:19:34"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:00:00",QLDN,455.008,1,MEASUREMENT,"2022/02/27 14:19:34"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:00:00",QLDS,268.424,1,MEASUREMENT,"2022/02/27 14:19:34"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:00:00",SA1,900.091,1,MEASUREMENT,"2022/02/27 14:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:00:00",TAS1,65.331,1,MEASUREMENT,"2022/02/27 14:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:00:00",TASN,41.423,1,MEASUREMENT,"2022/02/27 14:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:00:00",TASS,23.968,1,MEASUREMENT,"2022/02/27 14:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:00:00",VIC1,1494.621,1,MEASUREMENT,"2022/02/27 14:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:30:00",NSW1,1466.429,1,MEASUREMENT,"2022/02/27 14:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:30:00",QLD1,911.003,1,MEASUREMENT,"2022/02/27 14:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:30:00",QLDC,196.978,1,MEASUREMENT,"2022/02/27 14:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:30:00",QLDN,425.318,1,MEASUREMENT,"2022/02/27 14:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:30:00",QLDS,288.707,1,MEASUREMENT,"2022/02/27 14:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:30:00",SA1,809.123,1,MEASUREMENT,"2022/02/27 14:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:30:00",TAS1,68.44,1,MEASUREMENT,"2022/02/27 14:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:30:00",TASN,46.101,1,MEASUREMENT,"2022/02/27 14:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:30:00",TASS,22.426,1,MEASUREMENT,"2022/02/27 14:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:30:00",VIC1,1357.412,1,MEASUREMENT,"2022/02/27 14:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 18:30:00",NSW1,67.337,1,MEASUREMENT,"2022/02/27 18:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 18:30:00",QLD1,25.618,1,MEASUREMENT,"2022/02/27 18:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 18:30:00",QLDC,2.031,1,MEASUREMENT,"2022/02/27 18:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 18:30:00",QLDN,17.329,1,MEASUREMENT,"2022/02/27 18:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 18:30:00",QLDS,6.258,1,MEASUREMENT,"2022/02/27 18:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 18:30:00",SA1,161.682,1,MEASUREMENT,"2022/02/27 18:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 18:30:00",TAS1,3.546,1,MEASUREMENT,"2022/02/27 18:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 18:30:00",TASN,1.925,1,MEASUREMENT,"2022/02/27 18:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 18:30:00",TASS,1.622,1,MEASUREMENT,"2022/02/27 18:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 18:30:00",VIC1,116.003,1,MEASUREMENT,"2022/02/27 18:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/27 19:00:00",NSW1,2.002,1,MEASUREMENT,"2022/02/27 19:19:42"
D,ROOFTOP,ACTUAL,2,"2022/02/27 19:00:00",QLD1,0.702,1,MEASUREMENT,"2022/02/27 19:19:42"
D,ROOFTOP,ACTUAL,2,"2022/02/27 19:00:00",QLDC,0,1,MEASUREMENT,"2022/02/27 19:19:42"
D,ROOFTOP,ACTUAL,2,"2022/02/27 19:00:00",QLDN,0.702,1,MEASUREMENT,"2022/02/27 19:19:42"
D,ROOFTOP,ACTUAL,2,"2022/02/27 19:00:00",QLDS,0,1,MEASUREMENT,"2022/02/27 19:19:42"
D,ROOFTOP,ACTUAL,2,"2022/02/27 19:00:00",SA1,63.008,1,MEASUREMENT,"2022/02/27 19:19:42"
D,ROOFTOP,ACTUAL,2,"2022/02/27 19:00:00",TAS1,0.441,1,MEASUREMENT,"2022/02/27 19:19:42"
D,ROOFTOP,ACTUAL,2,"2022/02/27 19:00:00",TASN,0.208,1,MEASUREMENT,"2022/02/27 19:19:42"
D,ROOFTOP,ACTUAL,2,"2022/02/27 19:00:00",TASS,0.233,1,MEASUREMENT,"2022/02/27 19:19:42"
D,ROOFTOP,ACTUAL,2,"2022/02/27 19:00:00",VIC1,19.2,1,MEASUREMENT,"2022/02/27 19:19:42"
D,ROOFTOP,ACTUAL,2,"2022/02/27 19:30:00",NSW1,0,1,MEASUREMENT,"2022/02/27 19:49:41"
D,ROOFTOP,ACTUAL,2,"2022/02/27 19:30:00",QLD1,0,1,MEASUREMENT,"2022/02/27 19:49:41"
D,ROOFTOP,ACTUAL,2,"2022/02/27 19:30:00",QLDC,0,1,MEASUREMENT,"2022/02/27 19:49:41"
D,ROOFTOP,ACTUAL,2,"2022/02/27 19:30:00",QLDN,0,1,MEASUREMENT,"2022/02/27 19:49:41"
D,ROOFTOP,ACTUAL,2,"2022/02/27 19:30:00",QLDS,0,1,MEASUREMENT,"2022/02/27 19:49:41"
D,ROOFTOP,ACTUAL,2,"2022/02/27 19:30:00",SA1,10.189,1,MEASUREMENT,"2022/02/27 19:49:41"
D,ROOFTOP,ACTUAL,2,"2022/02/27 19:30:00",TAS1,0,1,MEASUREMENT,"2022/02/27 19:49:41"
D,ROOFTOP,ACTUAL,2,"2022/02/27 19:30:00",TASN,0,1,MEASUREMENT,"2022/02/27 19:49:41"
D,ROOFTOP,ACTUAL,2,"2022/02/27 19:30:00",TASS,0,1,MEASUREMENT,"2022/02/27 19:49:41"
D,ROOFTOP,ACTUAL,2,"2022/02/27 19:30:00",VIC1,0.012,1,MEASUREMENT,"2022/02/27 19:49:41"
D,ROOFTOP,ACTUAL,2,"2022/02/27 20:00:00",NSW1,0,1,MEASUREMENT,"2022/02/27 20:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/27 20:00:00",QLD1,0,1,MEASUREMENT,"2022/02/27 20:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/27 20:00:00",QLDC,0,1,MEASUREMENT,"2022/02/27 20:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/27 20:00:00",QLDN,0,1,MEASUREMENT,"2022/02/27 20:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/27 20:00:00",QLDS,0,1,MEASUREMENT,"2022/02/27 20:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/27 20:00:00",SA1,0,1,MEASUREMENT,"2022/02/27 20:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/27 20:00:00",TAS1,0,1,MEASUREMENT,"2022/02/27 20:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/27 20:00:00",TASN,0,1,MEASUREMENT,"2022/02/27 20:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/27 20:00:00",TASS,0,1,MEASUREMENT,"2022/02/27 20:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/27 20:00:00",VIC1,0,1,MEASUREMENT,"2022/02/27 20:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/27 20:30:00",NSW1,0,1,MEASUREMENT,"2022/02/27 20:49:41"
D,ROOFTOP,ACTUAL,2,"2022/02/27 20:30:00",QLD1,0,1,MEASUREMENT,"2022/02/27 20:49:41"
D,ROOFTOP,ACTUAL,2,"2022/02/27 20:30:00",QLDC,0,1,MEASUREMENT,"2022/02/27 20:49:41"
D,ROOFTOP,ACTUAL,2,"2022/02/27 20:30:00",QLDN,0,1,MEASUREMENT,"2022/02/27 20:49:41"
D,ROOFTOP,ACTUAL,2,"2022/02/27 20:30:00",QLDS,0,1,MEASUREMENT,"2022/02/27 20:49:41"
D,ROOFTOP,ACTUAL,2,"2022/02/27 20:30:00",SA1,0,1,MEASUREMENT,"2022/02/27 20:49:41"
D,ROOFTOP,ACTUAL,2,"2022/02/27 20:30:00",TAS1,0,1,MEASUREMENT,"2022/02/27 20:49:41"
D,ROOFTOP,ACTUAL,2,"2022/02/27 20:30:00",TASN,0,1,MEASUREMENT,"2022/02/27 20:49:41"
D,ROOFTOP,ACTUAL,2,"2022/02/27 20:30:00",TASS,0,1,MEASUREMENT,"2022/02/27 20:49:41"
D,ROOFTOP,ACTUAL,2,"2022/02/27 20:30:00",VIC1,0,1,MEASUREMENT,"2022/02/27 20:49:41"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:00:00",NSW1,0,1,MEASUREMENT,"2022/02/27 21:19:45"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:00:00",QLD1,0,1,MEASUREMENT,"2022/02/27 21:19:45"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:00:00",QLDC,0,1,MEASUREMENT,"2022/02/27 21:19:45"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:00:00",QLDN,0,1,MEASUREMENT,"2022/02/27 21:19:45"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:00:00",QLDS,0,1,MEASUREMENT,"2022/02/27 21:19:45"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:00:00",SA1,0,1,MEASUREMENT,"2022/02/27 21:19:45"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:00:00",TAS1,0,1,MEASUREMENT,"2022/02/27 21:19:45"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:00:00",TASN,0,1,MEASUREMENT,"2022/02/27 21:19:45"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:00:00",TASS,0,1,MEASUREMENT,"2022/02/27 21:19:45"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:00:00",VIC1,0,1,MEASUREMENT,"2022/02/27 21:19:45"
D,ROOFTOP,ACTUAL,2,"2022/02/28 01:30:00",NSW1,0,1,MEASUREMENT,"2022/02/28 01:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/28 01:30:00",QLD1,0,1,MEASUREMENT,"2022/02/28 01:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/28 01:30:00",QLDC,0,1,MEASUREMENT,"2022/02/28 01:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/28 01:30:00",QLDN,0,1,MEASUREMENT,"2022/02/28 01:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/28 01:30:00",QLDS,0,1,MEASUREMENT,"2022/02/28 01:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/28 01:30:00",SA1,0,1,MEASUREMENT,"2022/02/28 01:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/28 01:30:00",TAS1,0,1,MEASUREMENT,"2022/02/28 01:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/28 01:30:00",TASN,0,1,MEASUREMENT,"2022/02/28 01:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/28 01:30:00",TASS,0,1,MEASUREMENT,"2022/02/28 01:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/28 01:30:00",VIC1,0,1,MEASUREMENT,"2022/02/28 01:49:36"
D,ROOFTOP,ACTUAL,2,"2022/02/28 02:00:00",NSW1,0,1,MEASUREMENT,"2022/02/28 02:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/28 02:00:00",QLD1,0,1,MEASUREMENT,"2022/02/28 02:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/28 02:00:00",QLDC,0,1,MEASUREMENT,"2022/02/28 02:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/28 02:00:00",QLDN,0,1,MEASUREMENT,"2022/02/28 02:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/28 02:00:00",QLDS,0,1,MEASUREMENT,"2022/02/28 02:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/28 02:00:00",SA1,0,1,MEASUREMENT,"2022/02/28 02:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/28 02:00:00",TAS1,0,1,MEASUREMENT,"2022/02/28 02:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/28 02:00:00",TASN,0,1,MEASUREMENT,"2022/02/28 02:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/28 02:00:00",TASS,0,1,MEASUREMENT,"2022/02/28 02:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/28 02:00:00",VIC1,0,1,MEASUREMENT,"2022/02/28 02:19:35"
D,ROOFTOP,ACTUAL,2,"2022/02/28 02:30:00",NSW1,0,1,MEASUREMENT,"2022/02/28 02:49:38"
D,ROOFTOP,ACTUAL,2,"2022/02/28 02:30:00",QLD1,0,1,MEASUREMENT,"2022/02/28 02:49:38"
D,ROOFTOP,ACTUAL,2,"2022/02/28 02:30:00",QLDC,0,1,MEASUREMENT,"2022/02/28 02:49:38"
D,ROOFTOP,ACTUAL,2,"2022/02/28 02:30:00",QLDN,0,1,MEASUREMENT,"2022/02/28 02:49:38"
D,ROOFTOP,ACTUAL,2,"2022/02/28 02:30:00",QLDS,0,1,MEASUREMENT,"2022/02/28 02:49:38"
D,ROOFTOP,ACTUAL,2,"2022/02/28 02:30:00",SA1,0,1,MEASUREMENT,"2022/02/28 02:49:38"
D,ROOFTOP,ACTUAL,2,"2022/02/28 02:30:00",TAS1,0,1,MEASUREMENT,"2022/02/28 02:49:38"
D,ROOFTOP,ACTUAL,2,"2022/02/28 02:30:00",TASN,0,1,MEASUREMENT,"2022/02/28 02:49:38"
D,ROOFTOP,ACTUAL,2,"2022/02/28 02:30:00",TASS,0,1,MEASUREMENT,"2022/02/28 02:49:38"
D,ROOFTOP,ACTUAL,2,"2022/02/28 02:30:00",VIC1,0,1,MEASUREMENT,"2022/02/28 02:49:38"
D,ROOFTOP,ACTUAL,2,"2022/02/28 03:00:00",NSW1,0,1,MEASUREMENT,"2022/02/28 03:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/28 03:00:00",QLD1,0,1,MEASUREMENT,"2022/02/28 03:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/28 03:00:00",QLDC,0,1,MEASUREMENT,"2022/02/28 03:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/28 03:00:00",QLDN,0,1,MEASUREMENT,"2022/02/28 03:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/28 03:00:00",QLDS,0,1,MEASUREMENT,"2022/02/28 03:19:39"
D,ROOFTOP,ACTUAL,2,"2022/02/28 03:00:00",SA1,0,1,MEASUREMENT,"2022/02/28 03:19:39"
