I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2022/02/26 23:00:00",VIC1,0,0.6,SATELLITE,"2022/02/26 23:20:26"
D,ROOFTOP,ACTUAL,2,"2022/02/26 23:30:00",NSW1,0,0.6,SATELLITE,"2022/02/26 23:50:25"
D,ROOFTOP,ACTUAL,2,"2022/02/26 23:30:00",QLD1,0,0.6,SATELLITE,"2022/02/26 23:50:25"
D,ROOFTOP,ACTUAL,2,"2022/02/26 23:30:00",QLDC,0,0.6,SATELLITE,"2022/02/26 23:50:25"
D,ROOFTOP,ACTUAL,2,"2022/02/26 23:30:00",QLDN,0,0.6,SATELLITE,"2022/02/26 23:50:25"
D,ROOFTOP,ACTUAL,2,"2022/02/26 23:30:00",QLDS,0,0.6,SATELLITE,"2022/02/26 23:50:25"
D,ROOFTOP,ACTUAL,2,"2022/02/26 23:30:00",SA1,0,0.6,SATELLITE,"2022/02/26 23:50:25"
D,ROOFTOP,ACTUAL,2,"2022/02/26 23:30:00",TAS1,0,0.6,SATELLITE,"2022/02/26 23:50:25"
D,ROOFTOP,ACTUAL,2,"2022/02/26 23:30:00",TASN,0,0.6,SATELLITE,"2022/02/26 23:50:25"
D,ROOFTOP,ACTUAL,2,"2022/02/26 23:30:00",TASS,0,0.6,SATELLITE,"2022/02/26 23:50:25"
D,ROOFTOP,ACTUAL,2,"2022/02/26 23:30:00",VIC1,0,0.6,SATELLITE,"2022/02/26 23:50:25"
D,ROOFTOP,ACTUAL,2,"2022/02/27 00:00:00",NSW1,0,0.6,SATELLITE,"2022/02/27 00:20:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 00:00:00",QLD1,0,0.6,SATELLITE,"2022/02/27 00:20:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 00:00:00",QLDC,0,0.6,SATELLITE,"2022/02/27 00:20:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 00:00:00",QLDN,0,0.6,SATELLITE,"2022/02/27 00:20:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 00:00:00",QLDS,0,0.6,SATELLITE,"2022/02/27 00:20:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 00:00:00",SA1,0,0.6,SATELLITE,"2022/02/27 00:20:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 00:00:00",TAS1,0,0.6,SATELLITE,"2022/02/27 00:20:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 00:00:00",TASN,0,0.6,SATELLITE,"2022/02/27 00:20:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 00:00:00",TASS,0,0.6,SATELLITE,"2022/02/27 00:20:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 00:00:00",VIC1,0,0.6,SATELLITE,"2022/02/27 00:20:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 00:30:00",NSW1,0,0.6,SATELLITE,"2022/02/27 00:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 00:30:00",QLD1,0,0.6,SATELLITE,"2022/02/27 00:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 00:30:00",QLDC,0,0.6,SATELLITE,"2022/02/27 00:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 00:30:00",QLDN,0,0.6,SATELLITE,"2022/02/27 00:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 00:30:00",QLDS,0,0.6,SATELLITE,"2022/02/27 00:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 00:30:00",SA1,0,0.6,SATELLITE,"2022/02/27 00:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 00:30:00",TAS1,0,0.6,SATELLITE,"2022/02/27 00:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 00:30:00",TASN,0,0.6,SATELLITE,"2022/02/27 00:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 00:30:00",TASS,0,0.6,SATELLITE,"2022/02/27 00:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 00:30:00",VIC1,0,0.6,SATELLITE,"2022/02/27 00:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 01:00:00",NSW1,0,0.6,SATELLITE,"2022/02/27 01:20:28"
D,ROOFTOP,ACTUAL,2,"2022/02/27 01:00:00",QLD1,0,0.6,SATELLITE,"2022/02/27 01:20:28"
D,ROOFTOP,ACTUAL,2,"2022/02/27 01:00:00",QLDC,0,0.6,SATELLITE,"2022/02/27 01:20:28"
D,ROOFTOP,ACTUAL,2,"2022/02/27 01:00:00",QLDN,0,0.6,SATELLITE,"2022/02/27 01:20:28"
D,ROOFTOP,ACTUAL,2,"2022/02/27 01:00:00",QLDS,0,0.6,SATELLITE,"2022/02/27 01:20:28"
D,ROOFTOP,ACTUAL,2,"2022/02/27 01:00:00",SA1,0,0.6,SATELLITE,"2022/02/27 01:20:28"
D,ROOFTOP,ACTUAL,2,"2022/02/27 01:00:00",TAS1,0,0.6,SATELLITE,"2022/02/27 01:20:28"
D,ROOFTOP,ACTUAL,2,"2022/02/27 01:00:00",TASN,0,0.6,SATELLITE,"2022/02/27 01:20:28"
D,ROOFTOP,ACTUAL,2,"2022/02/27 01:00:00",TASS,0,0.6,SATELLITE,"2022/02/27 01:20:28"
D,ROOFTOP,ACTUAL,2,"2022/02/27 01:00:00",VIC1,0,0.6,SATELLITE,"2022/02/27 01:20:28"
D,ROOFTOP,ACTUAL,2,"2022/02/27 01:30:00",NSW1,0,0.6,SATELLITE,"2022/02/27 01:50:27"
D,ROOFTOP,ACTUAL,2,"2022/02/27 01:30:00",QLD1,0,0.6,SATELLITE,"2022/02/27 01:50:27"
D,ROOFTOP,ACTUAL,2,"2022/02/27 01:30:00",QLDC,0,0.6,SATELLITE,"2022/02/27 01:50:27"
D,ROOFTOP,ACTUAL,2,"2022/02/27 01:30:00",QLDN,0,0.6,SATELLITE,"2022/02/27 01:50:27"
D,ROOFTOP,ACTUAL,2,"2022/02/27 01:30:00",QLDS,0,0.6,SATELLITE,"2022/02/27 01:50:27"
D,ROOFTOP,ACTUAL,2,"2022/02/27 01:30:00",SA1,0,0.6,SATELLITE,"2022/02/27 01:50:27"
D,ROOFTOP,ACTUAL,2,"2022/02/27 01:30:00",TAS1,0,0.6,SATELLITE,"2022/02/27 01:50:27"
D,ROOFTOP,ACTUAL,2,"2022/02/27 01:30:00",TASN,0,0.6,SATELLITE,"2022/02/27 01:50:27"
D,ROOFTOP,ACTUAL,2,"2022/02/27 01:30:00",TASS,0,0.6,SATELLITE,"2022/02/27 01:50:27"
D,ROOFTOP,ACTUAL,2,"2022/02/27 01:30:00",VIC1,0,0.6,SATELLITE,"2022/02/27 01:50:27"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:30:00",NSW1,141.922,0.6,SATELLITE,"2022/02/27 06:50:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:30:00",QLD1,102.33,0.6,SATELLITE,"2022/02/27 06:50:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:30:00",QLDC,20.463,0.6,SATELLITE,"2022/02/27 06:50:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:30:00",QLDN,9.05,0.6,SATELLITE,"2022/02/27 06:50:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:30:00",QLDS,72.818,0.6,SATELLITE,"2022/02/27 06:50:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:30:00",SA1,1.994,0.6,SATELLITE,"2022/02/27 06:50:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:30:00",TAS1,7.214,0.6,SATELLITE,"2022/02/27 06:50:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:30:00",TASN,4.07,0.6,SATELLITE,"2022/02/27 06:50:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:30:00",TASS,3.145,0.6,SATELLITE,"2022/02/27 06:50:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 06:30:00",VIC1,57.2,0.6,SATELLITE,"2022/02/27 06:50:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:00:00",NSW1,343.959,0.6,SATELLITE,"2022/02/27 07:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:00:00",QLD1,218.097,0.6,SATELLITE,"2022/02/27 07:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:00:00",QLDC,52.323,0.6,SATELLITE,"2022/02/27 07:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:00:00",QLDN,51.246,0.6,SATELLITE,"2022/02/27 07:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:00:00",QLDS,114.527,0.6,SATELLITE,"2022/02/27 07:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:00:00",SA1,13.281,0.6,SATELLITE,"2022/02/27 07:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:00:00",TAS1,11.284,0.6,SATELLITE,"2022/02/27 07:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:00:00",TASN,6.097,0.6,SATELLITE,"2022/02/27 07:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:00:00",TASS,5.186,0.6,SATELLITE,"2022/02/27 07:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:00:00",VIC1,182.932,0.6,SATELLITE,"2022/02/27 07:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:30:00",NSW1,558.286,0.6,SATELLITE,"2022/02/27 07:50:32"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:30:00",QLD1,345.145,0.6,SATELLITE,"2022/02/27 07:50:32"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:30:00",QLDC,83.939,0.6,SATELLITE,"2022/02/27 07:50:32"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:30:00",QLDN,112.366,0.6,SATELLITE,"2022/02/27 07:50:32"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:30:00",QLDS,148.84,0.6,SATELLITE,"2022/02/27 07:50:32"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:30:00",SA1,88.601,0.6,SATELLITE,"2022/02/27 07:50:32"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:30:00",TAS1,17.63,0.6,SATELLITE,"2022/02/27 07:50:32"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:30:00",TASN,9.345,0.6,SATELLITE,"2022/02/27 07:50:32"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:30:00",TASS,8.285,0.6,SATELLITE,"2022/02/27 07:50:32"
D,ROOFTOP,ACTUAL,2,"2022/02/27 07:30:00",VIC1,314.093,0.6,SATELLITE,"2022/02/27 07:50:32"
D,ROOFTOP,ACTUAL,2,"2022/02/27 08:00:00",NSW1,786.891,0.6,SATELLITE,"2022/02/27 08:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 08:00:00",QLD1,491.219,0.6,SATELLITE,"2022/02/27 08:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 08:00:00",QLDC,111.991,0.6,SATELLITE,"2022/02/27 08:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 08:00:00",QLDN,177.117,0.6,SATELLITE,"2022/02/27 08:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 08:00:00",QLDS,202.11,0.6,SATELLITE,"2022/02/27 08:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 08:00:00",SA1,184.157,0.6,SATELLITE,"2022/02/27 08:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 08:00:00",TAS1,23.508,0.6,SATELLITE,"2022/02/27 08:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 08:00:00",TASN,13.438,0.6,SATELLITE,"2022/02/27 08:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 08:00:00",TASS,10.07,0.6,SATELLITE,"2022/02/27 08:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 08:00:00",VIC1,458.989,0.6,SATELLITE,"2022/02/27 08:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 08:30:00",NSW1,999.96,0.6,SATELLITE,"2022/02/27 08:50:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 08:30:00",QLD1,643.81,0.6,SATELLITE,"2022/02/27 08:50:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 08:30:00",QLDC,138.299,0.6,SATELLITE,"2022/02/27 08:50:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 08:30:00",QLDN,244.399,0.6,SATELLITE,"2022/02/27 08:50:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 08:30:00",QLDS,261.112,0.6,SATELLITE,"2022/02/27 08:50:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 08:30:00",SA1,200.566,0.6,SATELLITE,"2022/02/27 08:50:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 08:30:00",TAS1,28.183,0.6,SATELLITE,"2022/02/27 08:50:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 08:30:00",TASN,16.439,0.6,SATELLITE,"2022/02/27 08:50:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 08:30:00",TASS,11.744,0.6,SATELLITE,"2022/02/27 08:50:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 08:30:00",VIC1,628.191,0.6,SATELLITE,"2022/02/27 08:50:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 09:00:00",NSW1,1181.286,0.6,SATELLITE,"2022/02/27 09:20:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 09:00:00",QLD1,778.606,0.6,SATELLITE,"2022/02/27 09:20:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 09:00:00",QLDC,158.662,0.6,SATELLITE,"2022/02/27 09:20:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 09:00:00",QLDN,306.488,0.6,SATELLITE,"2022/02/27 09:20:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 09:00:00",QLDS,313.456,0.6,SATELLITE,"2022/02/27 09:20:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 09:00:00",SA1,239.299,0.6,SATELLITE,"2022/02/27 09:20:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 09:00:00",TAS1,33.11,0.6,SATELLITE,"2022/02/27 09:20:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 09:00:00",TASN,18.122,0.6,SATELLITE,"2022/02/27 09:20:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 09:00:00",TASS,14.988,0.6,SATELLITE,"2022/02/27 09:20:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 09:00:00",VIC1,768.497,0.6,SATELLITE,"2022/02/27 09:20:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:00:00",NSW1,1491.723,0.6,SATELLITE,"2022/02/27 14:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:00:00",QLD1,988.603,0.6,SATELLITE,"2022/02/27 14:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:00:00",QLDC,193.223,0.6,SATELLITE,"2022/02/27 14:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:00:00",QLDN,457.065,0.6,SATELLITE,"2022/02/27 14:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:00:00",QLDS,338.315,0.6,SATELLITE,"2022/02/27 14:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:00:00",SA1,887.827,0.6,SATELLITE,"2022/02/27 14:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:00:00",TAS1,50.146,0.6,SATELLITE,"2022/02/27 14:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:00:00",TASN,38.389,0.6,SATELLITE,"2022/02/27 14:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:00:00",TASS,11.757,0.6,SATELLITE,"2022/02/27 14:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:00:00",VIC1,1461.64,0.6,SATELLITE,"2022/02/27 14:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:30:00",NSW1,1368.61,0.6,SATELLITE,"2022/02/27 14:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:30:00",QLD1,880.89,0.6,SATELLITE,"2022/02/27 14:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:30:00",QLDC,170.024,0.6,SATELLITE,"2022/02/27 14:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:30:00",QLDN,423.148,0.6,SATELLITE,"2022/02/27 14:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:30:00",QLDS,287.718,0.6,SATELLITE,"2022/02/27 14:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:30:00",SA1,761.911,0.6,SATELLITE,"2022/02/27 14:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:30:00",TAS1,48.448,0.6,SATELLITE,"2022/02/27 14:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:30:00",TASN,36.683,0.6,SATELLITE,"2022/02/27 14:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:30:00",TASS,11.764,0.6,SATELLITE,"2022/02/27 14:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 14:30:00",VIC1,1318.43,0.6,SATELLITE,"2022/02/27 14:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 15:00:00",NSW1,1217.822,0.6,SATELLITE,"2022/02/27 15:20:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 15:00:00",QLD1,793.781,0.6,SATELLITE,"2022/02/27 15:20:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 15:00:00",QLDC,144.39,0.6,SATELLITE,"2022/02/27 15:20:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 15:00:00",QLDN,380.575,0.6,SATELLITE,"2022/02/27 15:20:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 15:00:00",QLDS,268.816,0.6,SATELLITE,"2022/02/27 15:20:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 15:00:00",SA1,707.424,0.6,SATELLITE,"2022/02/27 15:20:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 15:00:00",TAS1,47.766,0.6,SATELLITE,"2022/02/27 15:20:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 15:00:00",TASN,35.771,0.6,SATELLITE,"2022/02/27 15:20:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 15:00:00",TASS,11.995,0.6,SATELLITE,"2022/02/27 15:20:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 15:00:00",VIC1,1189.047,0.6,SATELLITE,"2022/02/27 15:20:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 15:30:00",NSW1,1050.752,0.6,SATELLITE,"2022/02/27 15:50:29"
D,ROOFTOP,ACTUAL,2,"2022/02/27 15:30:00",QLD1,686.707,0.6,SATELLITE,"2022/02/27 15:50:29"
D,ROOFTOP,ACTUAL,2,"2022/02/27 15:30:00",QLDC,116.695,0.6,SATELLITE,"2022/02/27 15:50:29"
D,ROOFTOP,ACTUAL,2,"2022/02/27 15:30:00",QLDN,332.118,0.6,SATELLITE,"2022/02/27 15:50:29"
D,ROOFTOP,ACTUAL,2,"2022/02/27 15:30:00",QLDS,237.894,0.6,SATELLITE,"2022/02/27 15:50:29"
D,ROOFTOP,ACTUAL,2,"2022/02/27 15:30:00",SA1,651.545,0.6,SATELLITE,"2022/02/27 15:50:29"
D,ROOFTOP,ACTUAL,2,"2022/02/27 15:30:00",TAS1,46.209,0.6,SATELLITE,"2022/02/27 15:50:29"
D,ROOFTOP,ACTUAL,2,"2022/02/27 15:30:00",TASN,35.599,0.6,SATELLITE,"2022/02/27 15:50:29"
D,ROOFTOP,ACTUAL,2,"2022/02/27 15:30:00",TASS,10.61,0.6,SATELLITE,"2022/02/27 15:50:29"
D,ROOFTOP,ACTUAL,2,"2022/02/27 15:30:00",VIC1,1076.802,0.6,SATELLITE,"2022/02/27 15:50:29"
D,ROOFTOP,ACTUAL,2,"2022/02/27 16:00:00",NSW1,912.123,0.6,SATELLITE,"2022/02/27 16:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 16:00:00",QLD1,594.096,0.6,SATELLITE,"2022/02/27 16:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 16:00:00",QLDC,105.303,0.6,SATELLITE,"2022/02/27 16:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 16:00:00",QLDN,278.79,0.6,SATELLITE,"2022/02/27 16:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 16:00:00",QLDS,210.003,0.6,SATELLITE,"2022/02/27 16:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 16:00:00",SA1,631.891,0.6,SATELLITE,"2022/02/27 16:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 16:00:00",TAS1,43.237,0.6,SATELLITE,"2022/02/27 16:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 16:00:00",TASN,31.681,0.6,SATELLITE,"2022/02/27 16:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 16:00:00",TASS,11.556,0.6,SATELLITE,"2022/02/27 16:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 16:00:00",VIC1,930.741,0.6,SATELLITE,"2022/02/27 16:20:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 16:30:00",NSW1,722.219,0.6,SATELLITE,"2022/02/27 16:50:28"
D,ROOFTOP,ACTUAL,2,"2022/02/27 16:30:00",QLD1,488.626,0.6,SATELLITE,"2022/02/27 16:50:28"
D,ROOFTOP,ACTUAL,2,"2022/02/27 16:30:00",QLDC,85.69,0.6,SATELLITE,"2022/02/27 16:50:28"
D,ROOFTOP,ACTUAL,2,"2022/02/27 16:30:00",QLDN,225.769,0.6,SATELLITE,"2022/02/27 16:50:28"
D,ROOFTOP,ACTUAL,2,"2022/02/27 16:30:00",QLDS,177.167,0.6,SATELLITE,"2022/02/27 16:50:28"
D,ROOFTOP,ACTUAL,2,"2022/02/27 16:30:00",SA1,583.473,0.6,SATELLITE,"2022/02/27 16:50:28"
D,ROOFTOP,ACTUAL,2,"2022/02/27 16:30:00",TAS1,37.513,0.6,SATELLITE,"2022/02/27 16:50:28"
D,ROOFTOP,ACTUAL,2,"2022/02/27 16:30:00",TASN,27.064,0.6,SATELLITE,"2022/02/27 16:50:28"
D,ROOFTOP,ACTUAL,2,"2022/02/27 16:30:00",TASS,10.449,0.6,SATELLITE,"2022/02/27 16:50:28"
D,ROOFTOP,ACTUAL,2,"2022/02/27 16:30:00",VIC1,728.04,0.6,SATELLITE,"2022/02/27 16:50:28"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:00:00",NSW1,0,0.6,SATELLITE,"2022/02/27 21:20:25"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:00:00",QLD1,0,0.6,SATELLITE,"2022/02/27 21:20:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:00:00",QLDC,0,0.6,SATELLITE,"2022/02/27 21:20:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:00:00",QLDN,0,0.6,SATELLITE,"2022/02/27 21:20:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:00:00",QLDS,0,0.6,SATELLITE,"2022/02/27 21:20:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:00:00",SA1,0,0.6,SATELLITE,"2022/02/27 21:20:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:00:00",TAS1,0,0.6,SATELLITE,"2022/02/27 21:20:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:00:00",TASN,0,0.6,SATELLITE,"2022/02/27 21:20:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:00:00",TASS,0,0.6,SATELLITE,"2022/02/27 21:20:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:00:00",VIC1,0,0.6,SATELLITE,"2022/02/27 21:20:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:30:00",NSW1,0,0.6,SATELLITE,"2022/02/27 21:50:23"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:30:00",QLD1,0,0.6,SATELLITE,"2022/02/27 21:50:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:30:00",QLDC,0,0.6,SATELLITE,"2022/02/27 21:50:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:30:00",QLDN,0,0.6,SATELLITE,"2022/02/27 21:50:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:30:00",QLDS,0,0.6,SATELLITE,"2022/02/27 21:50:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:30:00",SA1,0,0.6,SATELLITE,"2022/02/27 21:50:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:30:00",TAS1,0,0.6,SATELLITE,"2022/02/27 21:50:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:30:00",TASN,0,0.6,SATELLITE,"2022/02/27 21:50:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:30:00",TASS,0,0.6,SATELLITE,"2022/02/27 21:50:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 21:30:00",VIC1,0,0.6,SATELLITE,"2022/02/27 21:50:24"
D,ROOFTOP,ACTUAL,2,"2022/02/27 22:00:00",NSW1,0,0.6,SATELLITE,"2022/02/27 22:20:25"
D,ROOFTOP,ACTUAL,2,"2022/02/27 22:00:00",QLD1,0,0.6,SATELLITE,"2022/02/27 22:20:25"
D,ROOFTOP,ACTUAL,2,"2022/02/27 22:00:00",QLDC,0,0.6,SATELLITE,"2022/02/27 22:20:25"
D,ROOFTOP,ACTUAL,2,"2022/02/27 22:00:00",QLDN,0,0.6,SATELLITE,"2022/02/27 22:20:25"
D,ROOFTOP,ACTUAL,2,"2022/02/27 22:00:00",QLDS,0,0.6,SATELLITE,"2022/02/27 22:20:25"
D,ROOFTOP,ACTUAL,2,"2022/02/27 22:00:00",SA1,0,0.6,SATELLITE,"2022/02/27 22:20:25"
D,ROOFTOP,ACTUAL,2,"2022/02/27 22:00:00",TAS1,0,0.6,SATELLITE,"2022/02/27 22:20:25"
D,ROOFTOP,ACTUAL,2,"2022/02/27 22:00:00",TASN,0,0.6,SATELLITE,"2022/02/27 22:20:25"
D,ROOFTOP,ACTUAL,2,"2022/02/27 22:00:00",TASS,0,0.6,SATELLITE,"2022/02/27 22:20:25"
D,ROOFTOP,ACTUAL,2,"2022/02/27 22:00:00",VIC1,0,0.6,SATELLITE,"2022/02/27 22:20:25"
D,ROOFTOP,ACTUAL,2,"2022/02/27 22:30:00",NSW1,0,0.6,SATELLITE,"2022/02/27 22:50:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 22:30:00",QLD1,0,0.6,SATELLITE,"2022/02/27 22:50:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 22:30:00",QLDC,0,0.6,SATELLITE,"2022/02/27 22:50:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 22:30:00",QLDN,0,0.6,SATELLITE,"2022/02/27 22:50:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 22:30:00",QLDS,0,0.6,SATELLITE,"2022/02/27 22:50:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 22:30:00",SA1,0,0.6,SATELLITE,"2022/02/27 22:50:26"
D,ROOFTOP,ACTUAL,2,"2022/02/27 22:30:00",TAS1,0,0.6,SATELLITE,"2022/02/27 22:50:26"
